DATE,PREC,SPEC_HUM,REL_HUM,SURF_PRESS,T2MDEW,T2M_MAX,T2M_MIN,T2M,WS10M,WS50M
9/18/10,0,8.36,45.17,97.83,10.68,32.52,16.19,23.49,1.84,2.65
9/19/10,0,6.87,40.81,97.77,7.82,30.75,14.32,21.95,2.05,3.14
9/20/10,0,6.68,40.65,97.49,7.12,29.77,14.87,21.51,2.25,3.06
9/21/10,0,5.8,35.21,97.25,5.36,30.56,14.05,21.5,2.76,3.88
9/22/10,0,5.81,45.07,97.51,5.24,24.9,12.06,17.61,3.5,4.83
9/23/10,0,5.78,39,97.92,5.35,29.15,11.45,19.91,2.17,3.03
9/24/10,0,4.35,22.36,98.16,1.37,35.41,14.43,24.44,1.85,2.56
9/25/10,0,3.36,13.89,98.02,-1.94,39.34,18.66,28.12,1.57,2.27
9/26/10,0,3.32,13.45,97.8,-2.19,39.19,19.36,28.39,2.04,2.96
9/27/10,0,4.07,14.23,97.65,0.51,41.46,21.8,30.93,1.77,2.53
9/28/10,0,3.95,13.57,97.56,0.21,40.44,24.02,31.24,1.57,2.13
9/29/10,0.03,5.21,18.47,97.36,3.92,40.5,22.77,30.64,2.28,3.58
9/30/10,0.28,6.32,24.67,97.47,6.65,37.27,22,28.96,1.92,3.1
10/1/10,0.22,8.31,33.07,97.9,10.78,36.46,22.4,28.69,1.73,2.39
10/2/10,1.45,8.4,35.01,97.9,10.79,35.37,22.64,27.89,1.59,2.3
10/3/10,0.51,9.34,44.16,97.89,12.6,33.37,18.68,25.73,2.22,2.72
10/4/10,1.13,7.61,55.98,97.94,9.28,23.89,13.37,18.49,3.73,4.64
10/5/10,1.62,7.07,63.1,98.01,8.44,19.42,13.17,15.46,1.97,2.61
10/6/10,4.34,7.47,66.65,98.24,9.24,19.52,12.62,15.49,1.11,1.78
10/7/10,0.56,7.69,64.34,98.59,9.76,22.52,13.13,16.55,2.2,3.04
10/8/10,0,6.75,50.86,98.65,7.83,26.1,11.3,18.24,1.86,2.46
10/9/10,0.05,6.51,42.68,98.68,7.31,28.86,13.81,20.49,1.83,2.38
10/10/10,0,6.33,36.83,98.25,6.85,31.25,14.82,22.37,1.67,2.2
10/11/10,0,7.53,40.6,97.93,9.31,32.61,16.35,23.55,1.76,2.49
10/12/10,0,7.96,39.08,98.16,10.2,34.59,17.76,25.16,1.6,2.34
10/13/10,0,4.85,22.53,98.29,2.03,36.15,18.57,26.13,1.88,3
10/14/10,0,4.99,22.91,98.24,3.38,36.48,18.96,26.35,2.03,3.14
10/15/10,0,5.82,28.78,98.09,5.59,34.41,18.34,25.05,1.98,3
10/16/10,0.01,6.31,36.28,98.12,6.77,29.81,16.77,22.54,2.27,3.33
10/17/10,0.82,7.13,48.35,98.13,8.5,26.94,14.18,19.84,3.4,4.47
10/18/10,1.96,8.15,68.11,98.12,10.58,22.21,11.95,16.49,1.97,2.85
10/19/10,3.57,7.79,59.13,97.91,9.82,25.46,12.49,17.99,1.58,2.15
10/20/10,0.65,8.11,57.19,98.02,10.46,26.09,14.41,19.19,1.54,2.29
10/21/10,0.02,8.08,63.24,98.21,10.46,23.61,13.08,17.55,2.57,3.5
10/22/10,0.02,7.27,61.79,98.17,8.86,22.81,10.34,16.24,2.31,3.33
10/23/10,0.09,7.46,62.93,98.32,9.16,21.19,13.14,16.4,1.94,2.69
10/24/10,2.95,8.41,67.19,98.29,10.9,22.85,12.52,17.24,1.7,2.68
10/25/10,1.87,6.74,61.68,98.12,7.13,19.95,9.66,15.11,5.09,7.03
10/26/10,0,4.57,49.71,98.17,2.07,19.9,7.27,12.46,3.65,5.24
10/27/10,0,2.98,27.76,98.4,-3.89,24.86,8.13,14.87,2.86,4.4
10/28/10,0,2.95,23.25,98.24,-4.08,27.01,10.81,17.49,4.46,6.98
10/29/10,0.11,4.4,33.84,97.9,1.42,27.11,12.9,17.8,2.1,3.24
10/30/10,7.41,6.54,66.38,98.21,7.32,18.93,9.96,13.51,1.92,2.6
10/31/10,0,6.25,61.86,98.72,6.71,20.81,8.28,13.98,1.45,1.99
11/1/10,0,6.12,53.9,99.01,6.43,24.25,9.63,15.83,1.55,2.18
11/2/10,0,6.39,46.82,98.81,7.02,28.93,10.98,18.72,0.99,1.42
11/3/10,0,6.41,36.57,98.46,7.03,32.42,15.4,22.72,1.11,1.94
11/4/10,0,6.37,32.4,98.14,6.82,33.94,17.83,24.57,2.05,3.02
11/5/10,0,5.68,31.62,97.84,5.14,32.09,17.3,23.04,2.87,4.42
11/6/10,0.58,6.4,47.45,98.03,6.82,25.22,13.04,18.39,2.52,3.71
11/7/10,8.12,7.59,68.83,98.35,9.52,20.46,11.29,15.27,1.28,1.84
11/8/10,2.6,5.85,71.86,98.33,5.53,15.21,6.65,10.63,4.01,5.74
11/9/10,0,4.36,56.77,98.42,1.54,16.24,4.69,9.81,1.64,2.27
11/10/10,0.15,4.85,61.82,98.24,2.98,14.61,7.23,10.09,2.46,3.62
11/11/10,0,3.51,43.17,99.01,-1.63,19.19,4.66,10.75,1.53,2.2
11/12/10,0,3.08,35.62,99.32,-3.12,18.93,6.57,11.72,1.13,1.39
11/13/10,0,4.13,45.35,98.83,0.82,21.16,6.06,12.41,1.41,2
11/14/10,0,4.59,42.55,98.41,2.24,22.42,10.31,14.96,1.45,1.92
11/15/10,0,5.51,49.42,98.27,4.85,22.45,11,15.43,1.22,1.68
11/16/10,0,5.86,55.19,98.21,5.73,21.39,10.44,14.65,1.48,1.99
11/17/10,0,4.51,42.54,98.38,1.76,24,9.11,14.7,1.63,2.53
11/18/10,0,4,34.82,98.28,0.1,24.88,10.26,15.9,1.49,2.26
11/19/10,0.27,6.04,61.87,97.85,6.04,17.52,10.43,13.32,1.3,1.91
11/20/10,10.72,5.69,71.39,97.6,4.91,13.89,6.48,10.22,2.61,3.83
11/21/10,10.86,4.86,76.87,98.03,3.02,10.56,4.01,6.85,2.89,4.23
11/22/10,0.2,4.55,77.22,98.71,2.24,10.71,2.94,5.95,1.28,1.87
11/23/10,7.37,5.37,84.44,98.22,4.39,12.3,3.58,6.99,2.93,4.49
11/24/10,0.02,3.11,60.18,98.3,-3.32,9.89,0.12,4.01,2.83,4.01
11/25/10,0,2.09,37.1,98.85,-7.93,12.97,-0.47,5.37,1.08,1.69
11/26/10,0,2.1,30.21,98.74,-8.01,16.56,2.96,8.36,1.57,2.35
11/27/10,6.63,4.23,65.81,97.98,0.21,12.12,3.96,7.12,1.9,2.95
11/28/10,0.94,4.24,81.81,98.33,1.12,8.61,1.82,4.04,3.25,4.74
11/29/10,0,2.71,51.15,99.22,-4.73,11.65,-0.53,4.53,1.32,1.88
11/30/10,0,2.17,31.61,99.32,-7.54,14.77,2.39,8.27,1.59,2.38
12/1/10,0,2.9,37.44,98.68,-3.97,16.17,4.92,9.99,0.76,1.01
12/2/10,0,3.34,37.62,98.25,-2.2,19.15,6.61,11.98,1.3,1.91
12/3/10,0,3.91,43.54,98.12,-0.11,18.78,7.71,12.09,1.54,2.57
12/4/10,0.37,4.44,45.06,98.13,1.66,21.14,9.14,13.5,1.72,2.8
12/5/10,11.33,5.19,55.43,98.25,3.82,19.46,9.53,12.75,3.34,5.41
12/6/10,0.06,6.3,71.67,98.89,6.84,17.75,8.58,11.87,1.69,2.57
12/7/10,0,4.69,51.77,98.81,2.39,21.52,5.27,12.35,1.21,1.87
12/8/10,0,4.23,46.1,98.72,1.1,18.27,7.83,12.54,0.95,1.3
12/9/10,0.04,6.36,66.06,98.69,6.8,19.17,10.07,13.23,1.19,1.63
12/10/10,0,7.74,77.63,98.77,9.92,19.98,9.86,13.76,1.8,2.5
12/11/10,0,7.53,77.72,98.85,9.47,18.96,9.59,13.34,1.25,1.65
12/12/10,0,5.96,53.75,98.73,6.02,23.96,11.12,15.43,0.98,1.49
12/13/10,0,5.41,54.79,98.28,4.42,21,9.38,13.57,0.75,1.04
12/14/10,0.69,5.89,75.27,98.04,5.55,14.33,6.16,10,0.59,0.87
12/15/10,3.16,6.64,87.96,97.92,7.52,11.17,8.08,9.44,0.89,1.34
12/16/10,0.32,5.33,72.74,97.9,4.24,14.09,6.81,9,1.53,2.4
12/17/10,22,6.33,82.32,97.69,6.58,11.87,6.96,9.67,4.22,6.58
12/18/10,57.75,7.86,92.45,97.7,9.85,13.53,9.27,11.18,3.97,6.54
12/19/10,69.08,8.36,93.04,97.31,10.57,16.83,5.54,11.95,4.53,6.94
12/20/10,28.14,5.12,90.76,97.5,3.62,5.88,4.8,5.13,2.58,4.48
12/21/10,1.79,6.01,85.32,97.57,5.94,12.89,4.96,8.38,3.51,5.99
12/22/10,18.3,7.14,88.84,97.39,8.46,12.66,7.98,10.28,2.79,4.68
12/23/10,0.3,6.44,85.16,98.6,7.13,13.65,7.37,9.57,0.87,1.25
12/24/10,0,5.71,68.48,98.52,5.27,18.25,6.77,11.03,1.83,2.88
12/25/10,11.94,6.24,76.82,97.93,6.48,17.01,6.43,10.53,3.81,6.16
12/26/10,0.93,5.52,86.54,98.83,4.95,10.78,4.89,7.11,2.06,2.93
12/27/10,0,5.1,79.6,98.86,3.72,12.62,3.19,7.18,1.81,2.81
12/28/10,5.24,5.54,85.42,98.33,4.92,10.79,4.99,7.29,1.24,1.88
12/29/10,26.89,5.24,90.51,97.28,3.88,8.02,0.33,5.48,4.91,7.65
12/30/10,0.02,3.41,80.24,97.84,-1.87,5.85,-2.73,1.18,3.01,4.6
12/31/10,0,3.65,76.12,98.27,-0.92,7.62,-0.41,2.94,1.31,2.17
1/1/11,7.36,3.75,71.17,98.65,-0.66,9.66,0.05,4.34,4.13,7.2
1/2/11,9.26,4.09,79.21,98.18,0.6,6.75,2.79,3.98,5.86,8.8
1/3/11,0.23,4.16,74.57,98.34,0.87,10.65,2.22,5.11,2.14,3.44
1/4/11,0,4.01,68.31,98.88,0.29,12.07,1.57,5.91,1.46,2.2
1/5/11,0,4.17,66.25,99.03,0.75,13.2,3,6.94,0.74,1.09
1/6/11,0,4.05,60.53,98.75,0.28,13.4,3.87,7.8,0.59,0.93
1/7/11,0,4.32,63.23,98.31,1.22,13.71,4.12,8.06,0.76,1.03
1/8/11,0,4.5,86.96,98.19,1.99,7.76,2.02,4,1.11,1.45
1/9/11,0,4.32,87.91,98.3,1.45,7.25,1.12,3.3,1.39,1.89
1/10/11,0,3.7,67.76,98.63,-0.69,11.39,-0.64,4.83,1.3,2.05
1/11/11,0.04,4.01,64.29,98.81,0.21,10.57,4.48,6.77,2.84,4.91
1/12/11,0,4.55,59.08,99.13,2.06,16.1,4.55,9.95,1.47,2.19
1/13/11,0,5.58,72.69,99.17,4.95,15.25,6.15,9.88,1.39,1.94
1/14/11,0,6.83,84.72,99.05,7.98,17.78,6.91,10.59,1.41,2.19
1/15/11,0,6.07,72.71,98.88,6.23,17.58,7.31,11.11,1.11,1.68
1/16/11,0,6.47,80.66,98.72,7.12,15.39,6.85,10.46,1.2,1.73
1/17/11,0,7.47,89.95,98.55,9.28,16.35,8.11,10.96,1.33,2.01
1/18/11,0,6.76,81.99,98.26,7.67,17.33,6.94,10.81,1.1,1.8
1/19/11,0,6.05,90.12,98.23,6.17,11.86,5.31,7.76,1.42,2
1/20/11,0,4.71,54.41,98.53,2.46,18.96,5.17,11.6,1.92,3.11
1/21/11,0,4.78,51.16,98.43,2.54,18.67,8.41,12.74,0.84,1.16
1/22/11,0,5.72,66.95,98.13,5.13,17.46,7.26,11.32,0.84,1.17
1/23/11,0,4.81,54.02,98.55,2.82,19.71,5.71,12.04,2.34,3.85
1/24/11,0,5.61,66.13,98.53,4.91,17.79,6.58,11.29,1.13,1.57
1/25/11,0,5.44,60.09,98.48,4.48,18.85,8.66,12.27,0.94,1.35
1/26/11,0,5.13,52.8,98.64,3.73,20.98,8.51,13.38,1.88,2.96
1/27/11,0,4.48,49.27,98.86,1.8,19.96,6.67,12.41,1.71,2.62
1/28/11,0,4.98,57.99,98.47,3.15,17.78,7.33,11.46,1.09,1.5
1/29/11,0,5.72,76.64,98.4,5.26,14.74,5.57,9.35,1.18,1.63
1/30/11,6.73,6.45,90.8,98.39,7.14,12.29,5.32,8.61,2.82,4.26
1/31/11,0.03,5.39,86.66,98.77,4.6,11.36,4.49,6.74,1.6,2.1
2/1/11,0,5.13,83.06,98.57,3.78,12.18,3.76,6.6,1.64,2.36
2/2/11,0,3.29,52.45,99.12,-2.41,14.13,0.76,6.94,2.62,4.2
2/3/11,0,4.06,59.98,99.51,0.45,15.04,3.55,8.08,1.51,2.08
2/4/11,0,4.8,70.07,99.24,2.84,15.05,3.39,8.22,1.17,1.59
2/5/11,0,5.75,74.05,98.7,5.34,15.9,5.97,9.98,1.41,1.95
2/6/11,0,6.56,69.9,98.7,7.35,20.59,7.11,12.85,1.42,2.11
2/7/11,0,7,68.64,98.52,8.19,20.07,9.17,14.07,1.41,1.97
2/8/11,0,5.45,78.58,98.13,4.54,13.49,4.66,8.24,2.04,3.05
2/9/11,0,3.9,53.38,98.62,-0.07,16.43,3.68,9.09,2.01,3.21
2/10/11,0,3.89,51.41,98.6,-0.18,16.4,4.63,9.59,1.23,1.75
2/11/11,0,4.14,47.18,98.77,0.66,19.19,5.86,11.87,1.02,1.49
2/12/11,0,4.23,41.18,98.89,0.94,22.65,7.67,14.27,1.8,2.68
2/13/11,0,4.86,47.93,98.4,2.64,21.82,9.13,13.98,1.46,2.15
2/14/11,0.02,5.83,72.34,98.7,5.52,15.37,5.35,10.54,1.21,1.77
2/15/11,0.14,7.2,79.69,98.39,8.73,16.57,8.96,12.2,1.38,2.16
2/16/11,9.1,5.88,83.16,97.89,5.63,11.99,3.86,8.48,3.92,5.92
2/17/11,0.34,4.83,76.6,98.13,2.93,12.78,1.86,6.84,2.59,4.22
2/18/11,7.9,5.58,73.13,97.43,4.69,15.57,3.46,9.53,6.66,10.16
2/19/11,6.62,4.96,81.07,97.49,3.23,9.47,3.46,6.32,2.27,3.71
2/20/11,0.75,4.74,81.4,98.27,2.74,10.54,2.18,5.7,1.98,2.62
2/21/11,0,4.25,69.76,98.08,1.13,11.54,2.9,6.33,1.17,1.6
2/22/11,0,4.41,67.41,98.27,1.7,13.3,3.47,7.41,1.35,1.71
2/23/11,0,4.7,75.39,98.32,2.62,12.09,2.02,6.72,1.51,2.07
2/24/11,0.01,4.84,76.5,98.62,3.06,12.25,2.39,6.97,1.57,2.18
2/25/11,14.83,5.59,86.38,97.91,4.96,12.19,3.12,7.18,4.19,5.91
2/26/11,2.38,3.76,79.65,97.46,-0.63,6.27,-1.72,2.6,2.61,3.77
2/27/11,0,3.29,68.52,98.33,-2.28,9.85,-3.31,2.96,1.57,2.12
2/28/11,0,3.81,58.86,98.79,-0.4,14.89,1.28,7.33,1.53,2.31
3/1/11,0,4.39,63.52,98.52,1.53,16.3,1.81,8.23,1.15,1.82
3/2/11,3.04,6.62,80.5,98.52,7.32,15.66,6.96,10.82,1.68,2.65
3/3/11,0.37,7.29,84.43,98.7,8.99,16.41,8.16,11.58,2.12,3.07
3/4/11,0,6.04,68.82,98.86,6.15,19.31,4.91,11.84,1.39,2.17
3/5/11,0,5.85,59.27,98.61,5.65,18.98,8.68,13.61,1.04,1.29
3/6/11,1.34,6.9,74.43,97.95,7.88,17.44,8.49,12.53,1.25,1.84
3/7/11,5.23,6.11,80.75,98.04,6.21,13.05,4.89,9.49,5.51,8
3/8/11,0,6.05,82.1,98.81,6.22,15.56,4.15,9.21,1.85,2.5
3/9/11,0,6.51,63.4,98.82,7.23,22.51,7.34,14.25,1.16,1.71
3/10/11,0,6.93,62.89,98.6,7.99,22.1,10.29,15.3,1.85,2.73
3/11/11,0,7.02,81.39,98.41,8.35,17.42,7.77,11.5,2.19,3.12
3/12/11,0,6.11,79.11,98.52,6.36,15.63,5.36,9.87,1.51,2.02
3/13/11,0,6.32,72.88,98.76,6.83,18.29,6.51,11.65,1.54,2.21
3/14/11,0,7.98,75,98.79,10.21,20.87,9.53,14.77,1.84,2.58
3/15/11,0,8.26,73.67,98.55,10.77,22.35,9.78,15.54,2.19,3.21
3/16/11,1.1,7.6,88.34,98.51,9.53,13.95,7.72,11.48,2.54,3.68
3/17/11,0,4.99,59.85,98.61,3.25,17.68,6.17,11.03,2,2.79
3/18/11,2.17,4.99,63.67,98.43,3.12,16.32,4.3,10.08,1.92,2.87
3/19/11,6.6,5.71,79.41,98.01,5.29,11.89,6.06,8.74,3.46,5.2
3/20/11,38.08,6.25,83.27,96.78,6.43,13.37,5.32,9.18,6.51,9.38
3/21/11,9.95,5.15,80.23,97.7,3.84,10.38,4.52,7.04,1.58,2.26
3/22/11,0.21,5.08,69.7,98.31,3.69,14.25,4.31,8.98,1.13,1.63
3/23/11,17.03,5.85,84.07,97.84,5.59,13.26,4,8.23,3.54,5.32
3/24/11,9.95,5.43,82.61,97.93,4.57,11.75,3.27,7.4,3.97,6.24
3/25/11,5.57,5.58,77.03,98.09,5.01,13.41,4.88,8.87,1.69,2.37
3/26/11,2.24,6.34,84.55,97.98,6.78,13.86,5.44,9.34,2,2.89
3/27/11,0.44,6.3,79.37,98.17,6.79,15.57,6.57,10.23,1.7,2.3
3/28/11,0,6.63,80.63,98.26,7.51,16.54,6.27,10.77,2.78,3.8
3/29/11,0,6.76,81.37,98.57,7.83,16.05,6.01,10.98,2.3,3.39
3/30/11,0,8.21,79.49,98.68,10.6,21.23,7.95,14.29,1.23,1.68
3/31/11,0,9.18,67.86,98.3,12.2,26.26,10.85,18.45,1.09,1.43
4/1/11,0,9.7,56.86,97.58,12.89,31.03,15.2,22.09,1.59,2.34
4/2/11,0.01,8.47,64.95,97.58,10.99,23.79,11.65,17.77,1.83,2.62
4/3/11,0.01,7.53,78.57,98.16,9.39,18.08,9.43,13.07,1.84,2.35
4/4/11,0,6.49,56.16,98.46,6.9,24.32,8.21,16.02,1.35,2.11
4/5/11,0,8.19,66.13,97.94,10.29,23.19,12.12,17.01,1.87,2.73
4/6/11,0.02,8.3,77.78,97.97,10.74,21.57,8.51,14.69,2.73,4.11
4/7/11,4.88,5.52,82.81,97.7,4.79,10.68,4.04,7.57,3.56,5.08
4/8/11,1.18,4.33,72.55,97.43,1.33,10.72,1.83,5.96,1.8,2.71
4/9/11,0.06,4.74,68.78,98.08,2.66,14.59,0.91,8.15,2.29,3.14
4/10/11,0,5.61,69.42,98.94,5.16,17.94,3.3,10.61,1.84,2.42
4/11/11,0,6.53,74.93,98.7,7.32,17.63,6.65,11.71,2.11,2.84
4/12/11,0,6.71,74.59,98.22,7.69,18.95,6.19,12.12,2.26,3.15
4/13/11,0.05,5.55,74.03,98.66,5.01,14.86,5.28,9.46,3.76,5.59
4/14/11,0,5.23,63.89,99.09,4.18,18.16,4.06,10.85,2.75,3.91
4/15/11,0,7.05,69.64,98.71,8.23,21.38,6.36,14.01,2.9,4.14
4/16/11,0,9.37,78.51,98.1,12.61,23.62,9.97,16.45,2.82,4.14
4/17/11,0,9.99,80.13,97.82,13.58,23.44,11.49,17.08,2.86,4.23
4/18/11,0,8.91,74.64,97.87,11.86,22.32,11.29,16.42,2.85,4.02
4/19/11,0,8.92,73.71,97.94,11.89,22.37,11.98,16.64,2.02,2.81
4/20/11,0.05,8.36,70.44,98.06,10.89,23.03,10.52,16.35,1.97,2.79
4/21/11,0.78,7.89,71.45,98.2,10.08,21.15,10.62,15.26,2.26,3.17
4/22/11,0.08,6.68,66.47,98.04,7.56,20.43,7.92,13.78,1.93,2.74
4/23/11,0.01,7.18,69.03,97.88,8.62,20.63,8.46,14.29,1.93,2.67
4/24/11,0.01,7.69,75.71,98.1,9.72,18.88,9.73,13.95,2.39,3.56
4/25/11,0,7.38,70.01,98.46,9.1,21.78,8.41,14.58,3.29,5
4/26/11,0,5.81,60.5,98.36,5.6,20.86,5.99,13.15,4.21,6.23
4/27/11,0,6.25,55.79,98.42,6.66,23.23,7.34,15.54,2.35,3.27
4/28/11,0,6.69,55.93,98.34,7.63,23.99,9.5,16.53,3.41,4.96
4/29/11,0.01,4.95,55.46,98.39,3.25,19.27,5.8,12.05,4.56,6.54
4/30/11,0,4.49,43.68,98.37,1.71,22.04,6.3,14.19,2.2,3.18
5/1/11,0,4.62,37.56,98.61,2.17,24.81,8.33,17.06,1.52,1.99
5/2/11,0,4.89,32.75,98.8,2.92,28.28,12.7,20.17,1.48,2.04
5/3/11,0,6.36,44.01,98.43,6.85,28,12.05,19.58,2.11,2.89
5/4/11,0,6.67,39.17,98.13,7.45,31.93,11.83,22.18,1.15,1.76
5/5/11,0,6.68,33.78,98.02,7.31,34.02,16.38,24.66,2.01,2.91
5/6/11,0,7.45,43.21,97.78,9.06,31.33,15.33,22.33,2.34,3.37
5/7/11,0,7.18,54.73,97.76,8.58,25.14,11.7,17.89,2.97,4.36
5/8/11,0.24,6.49,60.34,97.72,7.08,19.84,9.82,14.78,4.19,5.6
5/9/11,0.64,5.68,62.53,97.79,5.25,17.94,7.98,12.21,3.82,5.13
5/10/11,0,5.48,50.9,97.87,4.65,22.79,6.18,14.83,2.56,3.51
5/11/11,0,7.09,54.68,98.04,8.47,26.08,9.05,17.76,2.21,3.02
5/12/11,0,7.21,50.48,98.27,8.76,27.41,11.01,19.34,2.3,3.01
5/13/11,0.06,7.45,48.57,97.88,9.14,28.45,12.59,20.43,2.51,3.54
5/14/11,0.56,5.98,54.1,97.74,5.88,22.13,9.25,15.23,2.95,4.05
5/15/11,4.08,5.01,58.31,98.02,3.39,16.16,7.2,11.42,3.29,4.51
5/16/11,0.78,5.19,61.94,98.1,3.91,16.38,5.76,11.04,1.37,2.02
5/17/11,4.48,6.33,67.2,97.73,6.75,18.03,8.25,12.74,2.6,3.63
5/18/11,4.92,6.42,66.79,97.51,6.95,18.08,8.66,13.02,4.02,5.76
5/19/11,0,6.39,56.66,97.98,6.97,22.63,7.77,15.57,2.31,3.08
5/20/11,0,7.18,51.79,98.1,8.66,27.1,10.33,18.83,2.36,3.29
5/21/11,0,6.75,48.33,97.89,7.68,26.04,12.99,18.93,2.39,3.41
5/22/11,0,6.63,55.6,97.82,7.48,23.71,9.66,16.41,3.26,4.83
5/23/11,0,5.89,55.87,98.05,5.76,21.59,7.98,14.54,3.89,5.57
5/24/11,0,5.7,48.22,98.2,5.26,24.21,8.26,16.35,2.33,3.11
5/25/11,0,6.3,46.8,98.14,6.64,27.52,10.42,18.37,3.16,4.43
5/26/11,0,5.52,46.93,98.35,4.71,24.05,8.89,16.29,3.93,5.58
5/27/11,0,6.49,50.31,98.25,7.23,26.1,9.29,17.72,4.13,5.84
5/28/11,2.61,6.46,53.66,97.62,7.02,23.84,9.29,16.53,4.1,5.48
5/29/11,2.93,5.5,58.65,97.62,4.65,18.89,7.88,12.67,5.21,6.92
5/30/11,0,5.37,46.05,98.12,4.44,24.37,6.7,16.14,1.47,1.88
5/31/11,0,5.28,42.67,98.13,3.92,27.45,8.06,17.05,2.58,3.54
6/1/11,0.01,5.81,52.3,98.31,5.49,22.65,10.39,15.39,3.07,4.26
6/2/11,0,5.21,46.16,98.39,4.03,23.32,7.55,15.65,3.91,5.65
6/3/11,0,5.38,43.76,97.81,4.23,24.86,8.72,16.89,2.48,3.45
6/4/11,0.87,6.54,51.08,97.87,7.17,23.32,12.16,17.54,2.57,3.67
6/5/11,4.79,7.57,58.95,98.05,9.45,24.36,12.51,17.61,2.44,3.27
6/6/11,1.13,6.9,58.01,98.15,8.13,23.11,10.68,16.43,2.59,3.58
6/7/11,0,7.59,56.57,97.95,9.5,26.04,10.12,18.3,2.94,4.06
6/8/11,0,8.23,53.81,97.92,10.71,28.84,12.09,20.38,3.13,4.38
6/9/11,0,7.65,47.28,97.97,9.62,30.5,12.1,21.32,2.99,4.14
6/10/11,0,7,42.04,97.82,8.15,30.32,13.84,21.75,2.92,4.23
6/11/11,0,6.69,47.64,97.65,7.5,27.08,10.84,18.97,3.18,4.56
6/12/11,0,7.86,52.11,97.61,9.96,28.15,11.93,20.11,2.88,3.97
6/13/11,0,8.47,48.61,97.9,11.07,31.25,13.69,22.5,2.64,3.71
6/14/11,0,9.73,43.2,97.89,13.14,36.21,17.05,26.8,2.65,3.44
6/15/11,0,8.33,35.67,97.46,10.76,36.33,18.92,27.34,2.84,3.96
6/16/11,0,7.06,38.23,97.36,8.06,32.19,16.02,23.4,3.14,3.89
6/17/11,0,6.98,39.06,97.51,8.18,32.08,13.91,22.87,3.11,4.12
6/18/11,0,7.3,39.5,97.64,8.86,33.25,14.26,23.46,3.43,4.51
6/19/11,0,8.06,44.14,97.41,10.26,31.18,15.28,23.2,2.24,2.8
6/20/11,0,6.99,28.9,97.37,7.85,37.72,17.3,27.95,1.86,2.49
6/21/11,0,8.15,29.19,97.4,10.27,40.82,20.64,30.42,2.09,2.83
6/22/11,0,8.38,30.97,97.47,10.81,40.01,20.61,29.89,2.31,3.22
6/23/11,0,7.26,30.29,97.6,8.51,37.3,19.84,27.84,2.43,3.29
6/24/11,0,5.4,25.8,97.57,4.3,35.5,16.29,25.54,2.37,3.39
6/25/11,0,5.56,28.11,97.53,4.67,34.41,16.17,24.57,2.26,3.01
6/26/11,0,5.87,28.89,97.59,5.51,34.24,15.26,25.04,1.96,2.58
6/27/11,0,6.36,27.94,97.46,6.74,36.36,17.71,26.92,2.08,2.94
6/28/11,0,7.38,35.91,97.48,8.94,34.94,17.1,25.19,2.58,3.37
6/29/11,0.16,7.42,50.3,97.79,8.91,25.49,15.34,19.79,2.66,3.47
6/30/11,0,7.43,42.3,97.9,9.11,31.99,13.17,22.64,2.72,3.68
7/1/11,0,7.52,32.49,97.51,9.17,37.24,16.67,27.23,2.53,3.28
7/2/11,0,7.7,27.29,97.24,9.46,41.55,20.19,30.6,2.3,3.09
7/3/11,0,7.35,25.11,97.24,8.79,41.86,20.81,31.25,2.41,3.46
7/4/11,0.21,7.66,25.39,97.48,9.52,41.62,22.27,31.81,2.89,4.02
7/5/11,0.42,9.47,30.29,97.64,12.71,40.74,24.74,32.46,2.22,3.02
7/6/11,0.61,10.61,35.21,97.74,14.49,39.41,24.57,31.8,2.57,3.56
7/7/11,0.03,9.13,31.16,97.69,12.17,40.05,22.5,31.31,2.84,3.99
7/8/11,0,8.96,30.67,97.46,11.89,40.37,22.75,31.23,2.64,3.5
7/9/11,0,5.93,23.17,97.46,5.51,38.9,20.59,28.94,2.57,3.59
7/10/11,0,4.64,20.2,97.52,2.11,37.33,18.03,27.13,2.31,3.4
7/11/11,0,6.28,30.79,97.76,6.61,34.14,16.89,25.12,2.7,3.88
7/12/11,0,6.5,32.96,97.78,7.12,33.48,15.84,24.56,3.07,4.32
7/13/11,0,8.39,43.99,97.75,10.96,32,16.55,23.99,3.52,4.63
7/14/11,0,6.5,36.89,97.68,7.12,30.42,15.79,22.68,3.19,4.21
7/15/11,0,6.36,37.33,97.62,6.79,30.7,13.64,22.12,2.8,3.91
7/16/11,0.02,6.67,36.87,97.61,7.42,31.76,14.91,23.09,2.71,3.81
7/17/11,0,7.15,36.45,97.7,8.39,33.7,15.63,24.46,2.21,3.03
7/18/11,0,5.48,25.27,97.8,4.53,36.21,16.49,26.16,2.24,3.22
7/19/11,0,7.55,35.13,97.89,9.18,34.81,17.1,26.02,2.1,2.86
7/20/11,0,6.79,28.15,97.77,7.8,37.08,19.52,27.97,2.27,3.23
7/21/11,0,5.81,24.8,97.59,5.52,37.63,18.6,27.47,2.5,3.37
7/22/11,0,5.88,25.96,97.53,5.68,36.93,17.78,26.86,2.48,3.29
7/23/11,0,6.12,25.77,97.77,6.26,38.32,18.39,27.71,2.36,3.1
7/24/11,0,5.88,24.06,98.08,5.68,38.78,18.33,28.27,2.32,3.12
7/25/11,0,5.3,22.22,97.9,4.27,37.52,18.54,27.82,2.52,3.57
